Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0264693	10963	3895	3467	7213	2572	2943	5522	6087	4940	3678	3597	3607	4571.94	5516	3627	0.658	-0.604	-5.205	1.94022293406541e-07	8.03793752266073e-06	0.0051	0.0135	0.0095	0.0095	TRUE	0.1005
FBgn0027348	501	192	220	271	100	134	252	300	313	138	140	164	218.03	288	147	0.512	-0.965	-5.198	2.01164884662679e-07	8.22308154834308e-06	0.0084	0.0273	0.0195	0.0195	TRUE	0.1589
FBgn0028514	1690	449	442	877	275	269	851	702	630	447	385	330	557.38	728	387	0.533	-0.909	-5.198	2.01261005674053e-07	8.22308154834308e-06	0.0206	0.0185	0.0199	0.0199	TRUE	0.276
FBgn0030452	1975	636	783	1268	498	525	995	994	1116	647	697	643	848.5	1035	662	0.64	-0.644	-5.192	2.07492646855237e-07	8.43898176045478e-06	0.0019	0.0166	0.0098	0.0098	TRUE	0.0541
FBgn0032036	16365	5920	6401	11913	4467	5067	8242	9252	9121	6075	6248	6211	7524.7	8872	6178	0.697	-0.522	-5.121	3.04676660154853e-07	1.20077655398198e-05	0.0018	0.0133	0.0073	0.0073	TRUE	0.0476
FBgn0024250	1054	346	294	590	191	214	531	541	419	301	267	262	386.8	497	277	0.558	-0.841	-5.11	3.22501508363631e-07	1.26542772466734e-05	0.0102	0.021	0.0165	0.0165	TRUE	0.207
FBgn0267824	2685	910	928	1778	682	733	1352	1422	1322	907	954	898	1142.63	1365	920	0.673	-0.571	-5.081	3.74853330887275e-07	1.45799939659955e-05	0	0.0156	0.0081	0.0081	TRUE	0.0149
FBgn0039886	2156	655	789	1450	451	576	1086	1024	1124	739	631	706	885	1078	692	0.644	-0.636	-5.032	4.85561721262254e-07	1.87225032523069e-05	0.0026	0.0164	0.0102	0.0102	TRUE	0.0677
FBgn0028990	3136	1062	1334	1581	753	920	1579	1660	1901	806	1053	1128	1354.5	1713	996	0.58	-0.786	-5.011	5.41274521703212e-07	2.06915543554099e-05	0.0178	0.0152	0.0169	0.0169	TRUE	0.3477
FBgn0035232	4109	1384	1486	2679	1051	1249	2070	2163	2117	1366	1470	1531	1786.14	2117	1456	0.687	-0.541	-4.951	7.38096340844256e-07	2.80949748200846e-05	0.0015	0.0146	0.008	0.008	TRUE	0.0369
FBgn0030529	25262	6903	7424	15682	5158	6154	12724	10788	10578	7997	7214	7543	9474	11363	7585	0.667	-0.583	-4.943	7.68366634763851e-07	2.91227302801771e-05	0.0066	0.0132	0.0099	0.0099	TRUE	0.1349
FBgn0013272	31993	9829	10717	22857	8027	8967	16114	15361	15271	11656	11227	10991	13436.41	15582	11291	0.725	-0.465	-4.9	9.57437523853471e-07	3.58743159241194e-05	8e-04	0.0131	0.0064	0.0064	TRUE	0.011
FBgn0031913	1995	712	947	1335	513	586	1005	1113	1349	681	717	718	930.57	1156	705	0.611	-0.71	-4.884	1.04134418809524e-06	3.86468861806846e-05	0.0104	0.0162	0.014	0.014	TRUE	0.2557
FBgn0260429	343	84	64	112	30	28	173	131	91	57	42	34	88.1	132	44	0.341	-1.553	-4.873	1.09698410167292e-06	4.05428937493806e-05	0.0747	0.0486	0.0579	0.0579	TRUE	0.0928
FBgn0031548	127	44	50	43	10	21	64	69	71	22	14	26	44.27	68	21	0.308	-1.699	-4.857	1.18898739647393e-06	4.37616146297242e-05	0	0.084	0.0567	0.0567	TRUE	0.2702
FBgn0051523	12636	3373	3449	7642	2166	2312	6364	5271	4914	3897	3029	2834	4385.05	5516	3253	0.59	-0.761	-4.83	1.36744425825031e-06	4.99173197058833e-05	0.0241	0.0136	0.0176	0.0176	TRUE	0.3682
FBgn0010382	2680	1016	929	1740	703	734	1350	1588	1324	887	983	900	1171.93	1421	923	0.65	-0.621	-4.828	1.37637978570374e-06	5.00384275561764e-05	0.0055	0.0155	0.011	0.011	TRUE	0.1236
FBgn0039101	641	211	234	377	125	169	323	330	333	192	175	207	260.04	329	191	0.584	-0.777	-4.808	1.52384582168739e-06	5.4950990824978e-05	0	0.025	0.0145	0.0145	TRUE	0.0506
FBgn0027580	2647	1211	1174	1433	698	831	1333	1893	1673	731	976	1019	1270.69	1633	909	0.556	-0.847	-4.806	1.5428669463925e-06	5.54125640787016e-05	0.0282	0.0153	0.0215	0.0215	TRUE	0.2438
FBgn0037223	89	22	22	12	4	7	45	34	31	6	6	9	21.81	37	7	0.179	-2.484	-4.801	1.57536666117667e-06	5.62000511118671e-05	0	0.1572	0.107	0.107	TRUE	0.3638
FBgn0261545	4014	1429	1314	2900	883	1005	2022	2233	1872	1479	1235	1232	1678.82	2042	1315	0.645	-0.632	-4.752	2.0142999404837e-06	7.03583120387779e-05	0.0088	0.0147	0.0121	0.0121	TRUE	0.1477
FBgn0033359	1013	338	302	440	214	248	510	528	430	224	299	304	382.74	489	276	0.558	-0.841	-4.742	2.11834535053277e-06	7.31643173113373e-05	0.0175	0.0211	0.0196	0.0196	TRUE	0.3452
FBgn0034400	13333	4693	4396	8995	3481	3883	6715	7334	6264	4587	4869	4759	5754.73	6771	4738	0.7	-0.515	-4.742	2.11382075521067e-06	7.31643173113373e-05	0.0033	0.0134	0.0083	0.0083	TRUE	0.0638
FBgn0044047	1568	387	412	846	239	276	790	605	587	431	334	338	514.26	661	368	0.558	-0.842	-4.714	2.42520224272266e-06	8.34026114900801e-05	0.0224	0.019	0.0208	0.0208	TRUE	0.3649
FBgn0030349	3923	1462	1486	2681	1090	1188	1976	2285	2117	1367	1525	1456	1787.65	2126	1449	0.682	-0.553	-4.713	2.43829167525545e-06	8.35302459673088e-05	0.0037	0.0146	0.0093	0.0093	TRUE	0.0512
FBgn0013576	6089	2015	1999	4247	1567	1688	3067	3149	2848	2166	2192	2069	2581.76	3021	2142	0.709	-0.496	-4.708	2.50604621132434e-06	8.55224276025514e-05	0.0012	0.0141	0.0076	0.0076	TRUE	0.0298
FBgn0010591	3426	1221	1424	2118	929	1061	1726	1908	2029	1080	1299	1300	1557.11	1888	1226	0.649	-0.623	-4.704	2.54791980413089e-06	8.66195484557018e-05	0.0085	0.0149	0.0119	0.0119	TRUE	0.1376
FBgn0040398	8594	3113	4033	4730	2235	2733	4329	4865	5747	2412	3126	3350	3971.31	4980	2963	0.595	-0.75	-4.689	2.74843143450444e-06	9.27283287391328e-05	0.0236	0.0136	0.0181	0.0181	TRUE	0.3263
FBgn0030326	295	104	163	157	66	55	149	163	232	80	92	67	130.53	181	80	0.444	-1.173	-4.686	2.77978058439993e-06	9.34320968500005e-05	0.0335	0.037	0.0357	0.0357	TRUE	0.617
FBgn0027091	2455	905	980	1573	676	745	1236	1414	1396	802	945	913	1118	1349	887	0.657	-0.606	-4.682	2.83762623805925e-06	9.4873731114337e-05	0.0059	0.0157	0.0111	0.0111	TRUE	0.089
FBgn0035020	885	230	252	474	155	175	446	359	359	242	217	214	306.21	388	224	0.577	-0.794	-4.672	2.98439535756527e-06	9.88178789956647e-05	0.0092	0.0231	0.0171	0.0171	TRUE	0.2152
FBgn0265194	3505	1262	1258	2374	955	1035	1765	1972	1793	1211	1336	1269	1557.5	1843	1272	0.69	-0.536	-4.673	2.97529820294043e-06	9.88178789956647e-05	0.0024	0.0149	0.0088	0.0088	TRUE	0.0441
FBgn0034694	955	300	387	631	212	255	481	469	551	322	297	313	405.35	500	311	0.622	-0.684	-4.663	3.1103855552258e-06	0.000102608163482949	0.0022	0.0206	0.0128	0.0128	TRUE	0.0868
FBgn0052311	3555	1294	1090	2142	898	856	1791	2022	1553	1092	1256	1049	1460.57	1789	1132	0.633	-0.66	-4.654	3.25207206807383e-06	0.000106886368672818	0.0122	0.015	0.0137	0.0137	TRUE	0.1234
FBgn0002778	2413	857	922	1807	615	711	1215	1339	1314	921	860	871	1086.92	1289	884	0.688	-0.54	-4.639	3.5030450591852e-06	0.000114711846846186	0.0016	0.0157	0.0087	0.0087	TRUE	0.0324
FBgn0000256	5316	1771	1683	3260	1323	1523	2677	2768	2398	1662	1850	1867	2203.81	2614	1793	0.685	-0.546	-4.638	3.51647298792864e-06	0.00011472976155121	0.004	0.0143	0.0095	0.0095	TRUE	0.0623
FBgn0028939	50	21	34	11	3	6	25	33	48	6	4	7	20.6	35	6	0.164	-2.605	-4.637	3.54171012992627e-06	0.000115131431121362	0	0.1657	0.1287	0.1287	TRUE	0.187
FBgn0266452	1472	454	538	928	379	363	741	710	767	473	530	445	610.96	739	483	0.652	-0.617	-4.613	3.9738522463492e-06	0.000127475908625542	0.0013	0.018	0.0111	0.0111	TRUE	0.0778
FBgn0025836	223	62	74	90	35	36	112	97	105	46	49	44	75.6	105	46	0.438	-1.19	-4.594	4.35649466919503e-06	0.000138090028535659	0	0.0545	0.0325	0.0325	TRUE	0.0475
FBgn0011274	2192	550	601	1230	411	424	1104	860	856	627	575	520	756.95	940	574	0.61	-0.714	-4.582	4.6109876124072e-06	0.000145638534268478	0.0137	0.017	0.016	0.016	TRUE	0.2914
FBgn0032775	5848	2467	2730	4047	1727	1886	2945	3855	3890	2064	2415	2312	2913.61	3563	2264	0.635	-0.654	-4.555	5.23148840301014e-06	0.000163497779668812	0.0139	0.0139	0.0145	0.0145	TRUE	0.2853
FBgn0035001	19273	6351	6297	13283	5171	5500	9707	9925	8973	6774	7232	6741	8225.37	9535	6916	0.725	-0.464	-4.548	5.40983491441392e-06	0.000168480418121276	0.002	0.0132	0.0074	0.0074	TRUE	0.0323
FBgn0033188	2847	1122	1141	2049	778	909	1434	1753	1626	1045	1088	1114	1343.39	1604	1082	0.676	-0.566	-4.52	6.18883287871838e-06	0.000188780597434057	0.0053	0.0152	0.0105	0.0105	TRUE	0.1092
FBgn0262870	97	34	45	35	13	11	49	53	64	18	18	13	35.94	55	16	0.303	-1.722	-4.52	6.18811737508786e-06	0.000188780597434057	0	0.1005	0.0655	0.0655	TRUE	0.1405
FBgn0262103	3463	1311	1157	2264	886	1020	1744	2049	1649	1154	1239	1250	1514.26	1814	1214	0.67	-0.579	-4.518	6.23451863035992e-06	0.000189525110718825	0.0065	0.0149	0.0111	0.0111	TRUE	0.1504
FBgn0010223	188	52	56	67	26	29	95	81	80	34	36	36	60.3	85	35	0.409	-1.288	-4.463	8.06775022244187e-06	0.000241951014246767	0	0.0651	0.0397	0.0397	TRUE	0.114
FBgn0015600	2796	921	951	1926	750	748	1408	1439	1355	982	1049	917	1191.77	1401	983	0.701	-0.512	-4.401	1.07924174506412e-05	0.000318304841830667	0.001	0.0155	0.0088	0.0088	TRUE	0.0388
FBgn0038877	2729	710	866	1752	477	628	1375	1110	1234	893	667	770	1008.06	1240	777	0.628	-0.672	-4.399	1.08914012809777e-05	0.000320164063398245	0.0148	0.016	0.0157	0.0157	TRUE	0.2143
FBgn0028563	2118	817	888	1501	597	673	1067	1277	1265	765	835	825	1005.7	1203	808	0.673	-0.572	-4.381	1.17881469589929e-05	0.000344252540864753	0.0058	0.016	0.0112	0.0112	TRUE	0.1251
FBgn0259749	3043	1100	1275	1688	813	966	1533	1719	1817	861	1137	1184	1375.06	1690	1061	0.627	-0.674	-4.382	1.17824094299746e-05	0.000344252540864753	0.0161	0.0151	0.0162	0.0162	TRUE	0.3408
FBgn0050069	9629	2281	1729	4513	1158	1149	4850	3565	2464	2301	1620	1408	2701.25	3626	1776	0.49	-1.029	-4.38	1.1847518186079e-05	0.000344855700926162	0.0881	0.014	0.0393	0.0393	TRUE	0.1265
FBgn0001297	26555	9217	8603	17994	7097	7889	13375	14404	12258	9176	9926	9669	11468.17	13346	9590	0.719	-0.477	-4.377	1.20536681294806e-05	0.000349713426805483	0.0039	0.0131	0.0085	0.0085	TRUE	0.0618
FBgn0263257	280	76	83	125	47	39	141	119	118	64	66	48	92.56	126	59	0.468	-1.096	-4.372	1.23106078249546e-05	0.000356008389275554	0.0074	0.0469	0.0326	0.0326	TRUE	0.2031
FBgn0020493	784	232	256	472	168	193	395	363	365	241	235	237	305.74	374	238	0.633	-0.659	-4.371	1.23790790932542e-05	0.000356829959493901	0	0.0231	0.0128	0.0128	TRUE	0.0311
FBgn0037222	817	247	273	524	140	200	411	386	389	267	196	245	315.78	395	236	0.601	-0.735	-4.338	1.43976481394187e-05	0.00041102516659552	0.0082	0.0228	0.0171	0.0171	TRUE	0.2231
FBgn0039613	8020	2075	2460	5285	1553	1840	4039	3243	3505	2695	2172	2255	2984.97	3596	2374	0.66	-0.599	-4.33	1.48901855500359e-05	0.000422378607306274	0.0129	0.0139	0.0134	0.0134	TRUE	0.1727
FBgn0005636	906	432	361	565	240	270	456	675	514	288	336	331	433.43	548	318	0.581	-0.783	-4.318	1.57679333526315e-05	0.000441650887961915	0.0224	0.0201	0.0211	0.0211	TRUE	0.4602
FBgn0040290	1656	538	560	1073	436	447	834	841	798	547	610	548	696.28	824	568	0.688	-0.54	-4.312	1.61743542197618e-05	0.000450952170005584	4e-04	0.0174	0.0097	0.0097	TRUE	0.0448
FBgn0267336	3505	1171	909	2150	710	804	1765	1830	1295	1096	993	985	1327.58	1630	1025	0.629	-0.669	-4.312	1.62012680365765e-05	0.000450952170005584	0.0167	0.0152	0.0165	0.0165	TRUE	0.3822
FBgn0033446	257	77	64	101	37	44	129	120	91	52	52	54	83.03	113	53	0.457	-1.131	-4.309	1.63970267606697e-05	0.000454979181798395	0	0.0508	0.0353	0.0353	TRUE	0.2668
FBgn0036663	14628	6569	6647	10230	4491	4830	7368	10266	9471	5217	6281	5920	7420.5	9035	5806	0.643	-0.638	-4.301	1.69901669252088e-05	0.000467072274082823	0.0179	0.0133	0.0157	0.0157	TRUE	0.3206
FBgn0015522	359	136	113	218	60	66	181	213	161	111	84	81	138.39	185	92	0.507	-0.981	-4.297	1.73227027741247e-05	0.000474748657258858	0.0181	0.0356	0.0291	0.0291	TRUE	0.4013
FBgn0261547	1518	572	489	947	385	419	765	894	697	483	538	514	648.37	785	512	0.651	-0.619	-4.282	1.84886640168539e-05	0.00049751821872543	0.0072	0.0177	0.0133	0.0133	TRUE	0.1633
FBgn0263042	131	39	52	57	13	19	66	61	74	29	18	23	45.26	67	23	0.362	-1.466	-4.273	1.93131329538761e-05	0.000516582808468992	0	0.0824	0.0564	0.0564	TRUE	0.3946
FBgn0032400	1549	308	348	729	173	229	780	481	496	372	242	281	441.96	586	298	0.509	-0.973	-4.26	2.04362519068012e-05	0.00054336028577277	0.0625	0.02	0.0349	0.0349	TRUE	1.031
FBgn0261836	77256	24618	18346	47667	13788	14264	38911	38473	26141	24307	19284	17483	27433.4	34508	20358	0.59	-0.761	-4.256	2.07855178259279e-05	0.000549366787167775	0.0371	0.013	0.023	0.023	TRUE	0.5504
FBgn0033520	66	8	18	7	0	1	33	13	26	4	0	1	12.7	24	2	0.083	-3.589	-4.24	2.23525499890696e-05	0.000587298415199537	0.2645	0.2608	0.2617	0.2617	TRUE	0.5477
FBgn0266418	1044	377	409	674	282	311	526	589	583	344	394	381	469.52	566	373	0.659	-0.603	-4.236	2.27218231997284e-05	0.000592627181526359	0.0035	0.0196	0.0122	0.0122	TRUE	0.0622
FBgn0039209	4689	1424	1223	2981	869	1053	2362	2225	1743	1520	1215	1291	1725.99	2110	1342	0.636	-0.652	-4.233	2.31022332621964e-05	0.000599917176869923	0.018	0.0147	0.0164	0.0164	TRUE	0.2778
FBgn0262127	8873	2805	2484	5760	2031	2300	4469	4384	3539	2937	2841	2819	3498.18	4131	2866	0.694	-0.528	-4.197	2.70316609672736e-05	0.000689888264285117	0.0075	0.0137	0.0111	0.0111	TRUE	0.1894
FBgn0053181	1017	284	288	614	197	211	512	444	410	313	276	259	368.95	455	283	0.62	-0.689	-4.195	2.72314945836421e-05	0.000693002635018571	0.0098	0.0214	0.0164	0.0164	TRUE	0.1519
FBgn0001114	91849	29582	32345	49802	24223	27851	46261	46231	46088	25396	33879	34137	38665.35	46193	31137	0.674	-0.569	-4.192	2.76088523015954e-05	0.000700151561388195	0.0127	0.0129	0.0133	0.0133	TRUE	0.3191
FBgn0260486	5030	1752	1507	3652	1065	1109	2533	2738	2147	1862	1490	1359	2021.65	2473	1570	0.636	-0.653	-4.192	2.7669624970096e-05	0.000700151561388195	0.0204	0.0144	0.0169	0.0169	TRUE	0.3268
FBgn0013763	54728	21973	28996	35273	15930	19182	27565	34340	41316	17987	22280	23511	27833.15	34407	21259	0.618	-0.695	-4.18	2.92076519748238e-05	0.000736976079716021	0.0292	0.013	0.0199	0.0199	TRUE	0.1251
FBgn0038595	342	123	146	176	81	91	172	192	208	90	113	112	147.85	191	105	0.546	-0.873	-4.16	3.17810179435927e-05	0.000797390216404451	0.0089	0.0341	0.0239	0.0239	TRUE	0.2062
FBgn0032899	2716	830	1187	1693	629	876	1368	1297	1691	863	880	1074	1195.53	1452	939	0.646	-0.63	-4.124	3.71716452278615e-05	0.000922250261962568	0.0169	0.0155	0.0159	0.0159	TRUE	0.2447
FBgn0011206	853	233	207	475	123	155	430	364	295	242	172	190	282.16	363	201	0.557	-0.844	-4.093	4.25174878404499e-05	0.00104039358295299	0.0306	0.024	0.0266	0.0266	TRUE	0.1503
FBgn0038290	2405	680	883	1646	590	684	1211	1063	1258	839	825	838	1005.86	1177	834	0.708	-0.498	-4.054	5.03483025303624e-05	0.00120876638985967	0.0023	0.016	0.0098	0.0098	TRUE	0.0824
FBgn0036746	4003	1309	1176	2710	952	1089	2016	2046	1676	1382	1331	1335	1630.96	1913	1349	0.705	-0.503	-4.051	5.09334250701781e-05	0.00121952692768838	0.0051	0.0148	0.0104	0.0104	TRUE	0.1389
FBgn0034636	60	22	17	15	1	5	30	34	24	8	1	6	17.33	29	5	0.187	-2.419	-4.049	5.14845057995208e-05	0.00122941687173279	0	0.1945	0.152	0.152	TRUE	0.6828
FBgn0041180	18682	6144	7055	14671	5402	5797	9409	9602	10053	7481	7555	7105	8534.34	9688	7380	0.762	-0.392	-4.047	5.19485119747783e-05	0.00123718020363463	9e-04	0.0132	0.0066	0.0066	TRUE	0.0132
FBgn0028473	47856	17258	21158	28833	13576	16341	24103	26971	30148	14703	18988	20029	22490.36	27074	17907	0.661	-0.597	-4.029	5.60413773445122e-05	0.00132403328383971	0.0186	0.013	0.0157	0.0157	TRUE	0.3005
FBgn0031313	2824	1250	1408	1906	865	986	1422	1954	2006	972	1210	1209	1462.07	1794	1130	0.63	-0.666	-4.01	6.083336967056e-05	0.00142215964214089	0.0249	0.015	0.0191	0.0191	TRUE	0.4088
FBgn0050269	798	234	228	380	137	217	402	366	325	194	192	266	290.64	364	217	0.592	-0.757	-4.008	6.12214068343019e-05	0.0014274844782019	0.0191	0.0237	0.0218	0.0218	TRUE	0.4032
FBgn0015576	383	135	149	249	88	90	193	211	212	127	123	110	162.76	205	120	0.59	-0.762	-4.007	6.15007704154949e-05	0.00143025420911439	0	0.0322	0.0192	0.0192	TRUE	0.0479
FBgn0052687	750	249	278	487	187	216	378	389	396	248	262	265	322.94	388	258	0.665	-0.588	-3.995	6.4627636699e-05	0.00149905822936977	0	0.0226	0.0122	0.0122	TRUE	0.015
FBgn0020762	2420	894	927	1847	653	796	1219	1397	1321	942	913	976	1127.95	1312	944	0.721	-0.473	-3.988	6.65470834345786e-05	0.00153679796510342	0.0023	0.0156	0.0091	0.0091	TRUE	0.0495
FBgn0032330	868	347	301	496	211	268	437	542	429	253	295	328	380.82	469	292	0.621	-0.688	-3.988	6.65997546345479e-05	0.00153679796510342	0.0146	0.0211	0.0185	0.0185	TRUE	0.2001
FBgn0015801	1891	618	674	1305	496	591	952	966	960	665	694	724	827.03	959	694	0.723	-0.468	-3.983	6.80418446242914e-05	0.00156198121151692	0	0.0167	0.0086	0.0086	TRUE	0.0176
FBgn0035084	303	125	127	166	74	84	153	195	181	85	103	103	136.67	176	97	0.549	-0.864	-3.969	7.21337493939435e-05	0.00164321050089988	0.011	0.0359	0.0258	0.0258	TRUE	0.1798
FBgn0028542	2064	932	1297	1071	611	743	1040	1457	1848	546	855	911	1109.26	1448	771	0.532	-0.912	-3.965	7.34244656109661e-05	0.00166834621223693	0.0699	0.0157	0.037	0.037	TRUE	0.1282
FBgn0038874	259	101	103	133	53	73	130	158	147	68	74	89	111.08	145	77	0.531	-0.914	-3.945	7.98266783784004e-05	0.00178647292541812	0.0081	0.0412	0.0283	0.0283	TRUE	0.1705
FBgn0051098	404	129	152	245	97	89	203	202	217	125	136	109	165.23	207	123	0.595	-0.749	-3.929	8.5150121734759e-05	0.00189135195583915	0	0.0319	0.0194	0.0194	TRUE	0.0866
FBgn0022338	2263	720	830	1516	583	731	1140	1125	1183	773	815	896	988.69	1149	828	0.719	-0.475	-3.922	8.78628226526895e-05	0.0019467516451928	0.0021	0.016	0.0095	0.0095	TRUE	0.0608
FBgn0262818	782	265	212	495	146	173	394	414	302	252	204	212	296.46	370	223	0.605	-0.724	-3.915	9.03693252699257e-05	0.0019973190575167	0.0168	0.0235	0.0209	0.0209	TRUE	0.2751
FBgn0020386	6514	2431	2313	5010	1860	2039	3281	3799	3296	2555	2601	2499	3005.21	3459	2552	0.738	-0.438	-3.913	9.11375164358299e-05	0.00200931153191568	0.0033	0.0139	0.0086	0.0086	TRUE	0.0889
FBgn0085334	205	33	58	72	20	20	103	52	83	37	28	25	54.45	79	30	0.377	-1.407	-3.912	9.17205926942307e-05	0.00201717362747534	0.0683	0.0707	0.0698	0.0698	TRUE	0.1461
FBgn0026160	4519	1466	1346	3046	1125	1282	2276	2291	1918	1553	1573	1571	1863.85	2162	1566	0.724	-0.466	-3.906	9.38997140367946e-05	0.00204490159639543	0.004	0.0145	0.0097	0.0097	TRUE	0.1156
FBgn0036196	409	175	188	307	102	106	206	273	268	157	143	130	196.08	249	143	0.583	-0.779	-3.902	9.52307776290724e-05	0.00206883057644426	0.0146	0.0289	0.023	0.023	TRUE	0.2994
FBgn0039637	6149	2155	2579	4313	1824	2061	3097	3368	3675	2199	2551	2526	2902.72	3380	2425	0.717	-0.479	-3.894	9.85858737338125e-05	0.00212102506605572	0.0064	0.0139	0.0105	0.0105	TRUE	0.0829
FBgn0039804	2144	779	788	1508	575	714	1080	1217	1123	769	804	875	978.07	1140	816	0.716	-0.482	-3.883	0.000103158563181456	0.0022140561982102	0.0031	0.0161	0.01	0.01	TRUE	0.0473
FBgn0004198	10115	3436	3024	6734	2653	2866	5095	5370	4309	3434	3711	3513	4238.43	4925	3553	0.721	-0.472	-3.874	0.000106937961797793	0.00228416409048667	0.0067	0.0136	0.0104	0.0104	TRUE	0.1442
FBgn0033502	190	83	88	105	41	52	96	130	125	54	57	64	87.57	117	58	0.501	-0.998	-3.861	0.000112894695204656	0.00240562930666956	0	0.0488	0.0347	0.0347	TRUE	0.3243
FBgn0002609	109	37	34	45	15	12	55	58	48	23	21	15	36.63	54	20	0.371	-1.432	-3.855	0.000115924090870657	0.00246428610354401	0	0.0988	0.0647	0.0647	TRUE	0.2184
FBgn0003891	31065	10280	9291	22956	7603	8146	15646	16066	13239	11706	10634	9984	12879.19	14984	10775	0.719	-0.476	-3.849	0.000118430881270121	0.00251158061779277	0.0083	0.0131	0.0109	0.0109	TRUE	0.1266
FBgn0020414	23991	6221	7348	16031	5271	6403	12083	9722	10470	8175	7372	7848	9278.48	10758	7798	0.725	-0.465	-3.842	0.000121826960754206	0.00257746493928199	0.0075	0.0132	0.0104	0.0104	TRUE	0.1427
FBgn0029881	11617	3661	3063	7813	2469	2784	5851	5721	4364	3984	3453	3412	4464.45	5312	3616	0.681	-0.555	-3.838	0.000123919761434198	0.00261552918268816	0.0156	0.0135	0.0148	0.0148	TRUE	0.2955
FBgn0014906	8218	2664	3136	5944	2382	2693	4139	4163	4468	3031	3332	3301	3739.05	4257	3221	0.756	-0.403	-3.829	0.000128467495165697	0.00267350462486184	0.0018	0.0137	0.0077	0.0077	TRUE	0.0332
FBgn0027590	1110	351	380	700	280	330	559	549	541	357	392	404	467.02	550	384	0.696	-0.523	-3.83	0.00012838777341698	0.00267350462486184	0	0.0196	0.0111	0.0111	TRUE	0.0516
FBgn0028331	12595	3848	4000	8117	3175	3943	6344	6014	5700	4139	4441	4833	5244.94	6019	4471	0.742	-0.43	-3.832	0.000127320567776755	0.00267350462486184	0.0042	0.0134	0.0089	0.0089	TRUE	0.0612
FBgn0031637	2857	976	1068	1986	840	895	1439	1525	1522	1013	1175	1097	1295.11	1495	1095	0.731	-0.451	-3.831	0.000127785269465872	0.00267350462486184	0.0027	0.0153	0.0092	0.0092	TRUE	0.0547
FBgn0035879	3202	1136	1119	2196	900	1027	1613	1775	1594	1120	1259	1259	1436.65	1661	1213	0.729	-0.455	-3.83	0.000128251255211063	0.00267350462486184	0.0034	0.015	0.0094	0.0094	TRUE	0.0567
FBgn0042094	309	91	91	175	51	53	156	142	130	89	71	65	108.84	143	75	0.533	-0.908	-3.83	0.000128115813810736	0.00267350462486184	0.0111	0.0418	0.0301	0.0301	TRUE	0.3221
FBgn0031988	4563	1420	1446	3220	1206	1317	2298	2219	2060	1642	1687	1614	1920.13	2192	1648	0.751	-0.414	-3.828	0.0001293809940476	0.00267999189298133	0.0014	0.0145	0.0078	0.0078	TRUE	0.0334
FBgn0260745	12787	4644	5296	7875	3757	4350	6440	7258	7546	4016	5255	5332	5974.41	7081	4868	0.687	-0.541	-3.816	0.00013586887811577	0.00280135207726194	0.0145	0.0134	0.0143	0.0143	TRUE	0.2888
FBgn0002945	169	65	44	82	19	29	85	102	63	42	27	36	58.89	83	35	0.426	-1.231	-3.8	0.000144610600442998	0.00295423536271969	0.0313	0.0663	0.0548	0.0548	TRUE	0.1281
FBgn0054056	212	59	64	84	39	40	107	92	91	43	55	49	72.76	97	49	0.494	-1.018	-3.794	0.000148011253550476	0.00301678772396816	0	0.0561	0.036	0.036	TRUE	0.1358
FBgn0033079	913	275	294	482	228	244	460	430	419	246	319	299	362.05	436	288	0.654	-0.614	-3.787	0.000152403317947662	0.00309921541771649	0.0082	0.0215	0.0158	0.0158	TRUE	0.2138
FBgn0003366	53	16	22	9	5	7	27	25	31	5	7	9	17.2	28	7	0.231	-2.114	-3.786	0.000152979327715567	0.00310384253294432	0	0.1959	0.1298	0.1298	TRUE	0.4736
FBgn0005593	67474	25884	34498	40708	20186	24115	33984	40452	49156	20759	28233	29557	33690.16	41197	26183	0.636	-0.654	-3.78	0.000156975579369113	0.00317047955882243	0.0334	0.0129	0.0215	0.0215	TRUE	0.2144
FBgn0086358	3259	1217	1134	2101	923	1042	1641	1902	1616	1071	1291	1277	1466.45	1720	1213	0.705	-0.505	-3.771	0.000162837421148504	0.00327402462792264	0.0083	0.015	0.0122	0.0122	TRUE	0.1316
FBgn0262582	21109	7735	6683	13183	5783	6487	10632	12088	9523	6723	8088	7951	9167.44	10748	7587	0.706	-0.503	-3.771	0.000162760431322848	0.00327402462792264	0.0119	0.0132	0.0127	0.0127	TRUE	0.1447
FBgn0039776	6998	2565	2985	4601	1952	2528	3525	4009	4253	2346	2730	3099	3326.91	3929	2725	0.693	-0.528	-3.764	0.000167087159768263	0.00335190390102684	0.0135	0.0138	0.0139	0.0139	TRUE	0.1833
FBgn0010316	1283	355	314	790	213	231	646	555	447	403	298	283	438.72	549	328	0.599	-0.74	-3.757	0.000171892486728689	0.00342515968521796	0.0325	0.02	0.0254	0.0254	TRUE	0.2329
FBgn0036824	6331	2554	3118	4333	1861	2362	3189	3991	4443	2210	2603	2895	3221.74	3874	2569	0.663	-0.593	-3.749	0.000177259112044701	0.00352290909282036	0.0219	0.0138	0.0176	0.0176	TRUE	0.296
